latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,1,0.909,365,3170,-1,39718,,,,,,,
,,1,1.4,365,3170,-1,39719,,,,,,,
52.3683604,4.9045281,1,0.705,365,3170,-1,39720,304,18,8,47,-64,14:59:53,811
,,1,-0.385,365,3170,-1,39721,,,,,,,
,,1,-0.166,365,3170,-1,39722,,,,,,,
,,1,-0.283,365,3170,-1,39723,,,,,,,
,,7,-0.409,375,3171,2564,39724,,,,,,,
,,1,-0.572,375,3171,-1,39725,,,,,,,
,,1,-0.787,375,3171,-1,39726,,,,,,,
,,1,-0.798,375,3171,-1,39727,,,,,,,
,,1,-0.776,375,3171,-1,39728,,,,,,,
,,1,-0.095,375,3171,-1,39729,,,,,,,
52.3683604,4.9045281,1,0.287,375,3171,-1,39730,304,18,8,47,-64,14:59:54,009
,,1,0.345,375,3171,-1,39731,,,,,,,
,,1,1.118,375,3171,-1,39732,,,,,,,
,,1,0.889,375,3171,-1,39733,,,,,,,
,,1,0.831,375,3171,-1,39734,,,,,,,
,,1,0.59,375,3171,-1,39735,,,,,,,
,,1,0.854,375,3171,-1,39736,,,,,,,
,,7,1.1,367,3172,2475,39737,,,,,,,
,,1,1.12,367,3172,-1,39738,,,,,,,
,,1,0.748,367,3172,-1,39739,,,,,,,
,,1,0.42,367,3172,-1,39740,,,,,-64,14:59:54,205
,,1,-0.961,367,3172,-1,39741,,,,,,,
,,1,0.142,367,3172,-1,39742,,,,,,,
,,1,-0.239,367,3172,-1,39743,,,,,,,
,,7,-0.245,313,3173,2475,39744,,,,,,,
,,1,0.155,313,3173,-1,39745,,,,,,,
,,1,-0.225,313,3173,-1,39746,,,,,,,
,,1,-1.424,313,3173,-1,39747,,,,,,,
,,1,-2.732,313,3173,-1,39748,,,,,,,
,,1,-0.217,313,3173,-1,39749,,,,,,,
,,1,-0.67,313,3173,-1,39750,,,,,-64,14:59:54,416
,,1,0.548,313,3173,-1,39751,,,,,,,
,,1,0.516,313,3173,-1,39752,,,,,,,
,,1,0.597,313,3173,-1,39753,,,,,,,
,,1,0.913,313,3173,-1,39754,,,,,,,
,,1,0.666,313,3173,-1,39755,,,,,,,
,,1,1.151,313,3173,-1,39756,,,,,,,
,,7,1.168,272,3174,2475,39757,,,,,,,
,,1,1.138,272,3174,-1,39758,,,,,,,
,,1,0.406,272,3174,-1,39759,,,,,,,
52.3683604,4.9045281,1,1.59,272,3174,-1,39760,304,18,8,47,-64,14:59:54,607
,,1,0.069,272,3174,-1,39761,,,,,,,
,,1,-0.354,272,3174,-1,39762,,,,,,,
,,1,-0.201,272,3174,-1,39763,,,,,,,
,,1,-0.619,272,3174,-1,39764,,,,,,,
,,7,-1.767,241,3175,2427,39765,,,,,,,
,,1,-1.369,241,3175,-1,39766,,,,,,,
,,1,-0.663,241,3175,-1,39767,,,,,,,
,,1,0.061,241,3175,-1,39768,,,,,,,
,,1,-0.062,241,3175,-1,39769,,,,,,,
52.3683604,4.9045281,1,-0.005,241,3175,-1,39770,304,18,8,47,-64,14:59:54,801
,,1,0.023,241,3175,-1,39771,,,,,,,
,,1,0.705,241,3175,-1,39772,,,,,,,
,,1,1.768,241,3175,-1,39773,,,,,,,
,,7,1.24,199,3176,2475,39774,,,,,,,
,,1,0.54,199,3176,-1,39775,,,,,,,
,,1,1.606,199,3176,-1,39776,,,,,,,
,,1,1.062,199,3176,-1,39777,,,,,,,
,,1,0.745,199,3176,-1,39778,,,,,,,
,,1,1.257,199,3176,-1,39779,,,,,,,
52.3683902,4.9044667,1,-0.11,199,3176,-1,39780,307,19,8,47,-64,14:59:55,020
,,1,0.178,199,3176,-1,39781,,,,,,,
,,1,-1.072,199,3176,-1,39782,,,,,,,
,,1,0.082,199,3176,-1,39783,,,,,,,
,,7,-0.678,178,3177,2500,39784,,,,,,,
,,1,-1.206,178,3177,-1,39785,,,,,,,
,,1,-0.13,178,3177,-1,39786,,,,,,,
,,1,-0.617,178,3177,-1,39787,,,,,,,
,,1,-1.154,178,3177,-1,39788,,,,,,,
,,1,-0.77,178,3177,-1,39789,,,,,,,
52.3683902,4.9044667,1,-0.168,178,3177,-1,39790,307,19,8,47,-64,14:59:55,208
,,1,-0.126,178,3177,-1,39791,,,,,,,
,,1,0.897,178,3177,-1,39792,,,,,,,
,,1,1.048,178,3177,-1,39793,,,,,,,
,,7,1.531,113,3178,2564,39794,,,,,,,
,,1,1.848,113,3178,-1,39795,,,,,,,
,,1,1.238,113,3178,-1,39796,,,,,,,
,,1,0.606,113,3178,-1,39797,,,,,,,
,,1,0.654,113,3178,-1,39798,,,,,,,
,,1,0.747,113,3178,-1,39799,,,,,,,
,,1,-0.208,113,3178,-1,39800,,,,,-64,14:59:55,403
,,1,-0.208,113,3178,-1,39801,,,,,,,
,,1,-0.669,113,3178,-1,39802,,,,,,,
,,1,-0.814,113,3178,-1,39803,,,,,,,
,,7,-1.342,150,3179,2564,39804,,,,,,,
,,1,-1.41,150,3179,-1,39805,,,,,,,
,,1,-1.429,150,3179,-1,39806,,,,,,,
,,1,-0.499,150,3179,-1,39807,,,,,,,
,,1,-0.381,150,3179,-1,39808,,,,,,,
,,1,-0.178,150,3179,-1,39809,,,,,,,
,,1,0.135,150,3179,-1,39810,,,,,-60,14:59:55,611
,,1,0.259,150,3179,-1,39811,,,,,,,
,,1,1.082,150,3179,-1,39812,,,,,,,
,,1,1.145,150,3179,-1,39813,,,,,,,
,,7,0.777,121,3180,2564,39814,,,,,,,
,,1,1.475,121,3180,-1,39815,,,,,,,
,,1,1.267,121,3180,-1,39816,,,,,,,
,,1,1.311,121,3180,-1,39817,,,,,,,
,,1,0.902,121,3180,-1,39818,,,,,,,
,,1,0.375,121,3180,-1,39819,,,,,,,
52.3683902,4.9044667,1,-0.377,121,3180,-1,39820,307,19,8,47,-60,14:59:55,808
,,1,-0.717,121,3180,-1,39821,,,,,,,
,,1,-0.461,121,3180,-1,39822,,,,,,,
,,7,-0.462,147,3181,2608,39823,,,,,,,
,,1,-0.69,147,3181,-1,39824,,,,,,,
,,1,-0.67,147,3181,-1,39825,,,,,,,
,,1,-0.228,147,3181,-1,39826,,,,,,,
,,1,-0.229,147,3181,-1,39827,,,,,,,
,,1,-0.467,147,3181,-1,39828,,,,,,,
,,1,-0.426,147,3181,-1,39829,,,,,,,
52.3684313,4.9044021,1,-0.087,147,3181,-1,39830,318,21,8,47,-60,14:59:56,050
,,1,0.818,147,3181,-1,39831,,,,,,,
,,1,0.536,147,3181,-1,39832,,,,,,,
,,1,1.128,147,3181,-1,39833,,,,,,,
,,7,0.675,151,3182,2542,39834,,,,,,,
,,1,0.943,151,3182,-1,39835,,,,,,,
,,1,1.693,151,3182,-1,39836,,,,,,,
,,1,0.554,151,3182,-1,39837,,,,,,,
,,1,0.501,151,3182,-1,39838,,,,,,,
,,1,0.094,151,3182,-1,39839,,,,,,,
,,1,-0.113,151,3182,-1,39840,,,,,-60,14:59:56,242
,,1,0.016,151,3182,-1,39841,,,,,,,
,,1,-0.66,151,3182,-1,39842,,,,,,,
,,7,-1.279,119,3183,2521,39843,,,,,,,
,,1,0.17,119,3183,-1,39844,,,,,,,
,,1,-0.235,119,3183,-1,39845,,,,,,,
,,1,-0.505,119,3183,-1,39846,,,,,,,
,,1,-0.417,119,3183,-1,39847,,,,,,,
,,1,0.0,119,3183,-1,39848,,,,,,,
,,1,1.595,119,3183,-1,39849,,,,,,,
52.3684313,4.9044021,1,1.623,119,3183,-1,39850,318,21,8,47,-60,14:59:56,454
,,7,1.713,181,3184,2586,39851,,,,,,,
,,1,1.042,181,3184,-1,39852,,,,,,,
,,1,0.456,181,3184,-1,39853,,,,,,,
,,1,0.333,181,3184,-1,39854,,,,,,,
,,1,0.734,181,3184,-1,39855,,,,,,,
,,1,-0.132,181,3184,-1,39856,,,,,,,
,,1,1.365,181,3184,-1,39857,,,,,,,
,,1,0.188,181,3184,-1,39858,,,,,,,
,,1,2.146,181,3184,-1,39859,,,,,,,
,,1,0.216,181,3184,-1,39860,,,,,-60,14:59:56,647
,,1,-0.01,181,3184,-1,39861,,,,,,,
,,1,-0.768,181,3184,-1,39862,,,,,,,
,,1,-1.218,181,3184,-1,39863,,,,,,,
,,7,-0.989,209,3185,2564,39864,,,,,,,
,,1,-1.024,209,3185,-1,39865,,,,,,,
,,1,-0.048,209,3185,-1,39866,,,,,,,
,,1,0.414,209,3185,-1,39867,,,,,,,
,,1,-0.039,209,3185,-1,39868,,,,,,,
,,1,0.308,209,3185,-1,39869,,,,,,,
,,1,0.625,209,3185,-1,39870,,,,,-60,14:59:56,840
,,1,1.104,209,3185,-1,39871,,,,,,,
,,7,0.965,269,3186,2542,39872,,,,,,,
,,1,1.252,269,3186,-1,39873,,,,,,,
,,1,1.474,269,3186,-1,39874,,,,,,,
,,1,1.681,269,3186,-1,39875,,,,,,,
,,1,1.693,269,3186,-1,39876,,,,,,,
,,1,0.562,269,3186,-1,39877,,,,,,,
,,1,0.545,269,3186,-1,39878,,,,,,,
,,1,-0.61,269,3186,-1,39879,,,,,,,
52.3684561,4.9043908,1,0.391,269,3186,-1,39880,338,9,8,47,-60,14:59:57,053
,,1,-0.761,269,3186,-1,39881,,,,,,,
,,1,-0.856,269,3186,-1,39882,,,,,,,
,,7,-1.197,290,3187,2542,39883,,,,,,,
,,1,-0.317,290,3187,-1,39884,,,,,,,
,,1,-0.714,290,3187,-1,39885,,,,,,,
,,1,-0.756,290,3187,-1,39886,,,,,,,
,,1,-0.56,290,3187,-1,39887,,,,,,,
,,1,-0.079,290,3187,-1,39888,,,,,,,
,,1,-0.113,290,3187,-1,39889,,,,,,,
,,1,0.205,290,3187,-1,39890,,,,,-61,14:59:57,251
,,1,0.755,290,3187,-1,39891,,,,,,,
,,1,0.94,290,3187,-1,39892,,,,,,,
,,1,1.294,290,3187,-1,39893,,,,,,,
,,7,0.885,288,3188,2500,39894,,,,,,,
,,1,1.38,288,3188,-1,39895,,,,,,,
,,1,1.16,288,3188,-1,39896,,,,,,,
,,1,0.558,288,3188,-1,39897,,,,,,,
,,1,0.188,288,3188,-1,39898,,,,,,,
,,1,-0.165,288,3188,-1,39899,,,,,,,
52.3684561,4.9043908,1,-0.407,288,3188,-1,39900,338,9,8,47,-61,14:59:57,442
,,1,-0.062,288,3188,-1,39901,,,,,,,
,,7,-1.249,290,3189,2450,39902,,,,,,,
,,1,-1.366,290,3189,-1,39903,,,,,,,
,,1,-0.669,290,3189,-1,39904,,,,,,,
,,1,-0.528,290,3189,-1,39905,,,,,,,
,,1,0.095,290,3189,-1,39906,,,,,,,
,,1,0.237,290,3189,-1,39907,,,,,,,
,,1,0.327,290,3189,-1,39908,,,,,,,
,,1,0.521,290,3189,-1,39909,,,,,,,
52.3684561,4.9043908,1,0.896,290,3189,-1,39910,338,9,8,47,-61,14:59:57,656
,,1,1.072,290,3189,-1,39911,,,,,,,
,,7,1.171,262,3190,2500,39912,,,,,,,
,,1,1.872,262,3190,-1,39913,,,,,,,
,,1,1.777,262,3190,-1,39914,,,,,,,
,,1,0.859,262,3190,-1,39915,,,,,,,
,,1,0.517,262,3190,-1,39916,,,,,,,
,,1,-0.134,262,3190,-1,39917,,,,,,,
,,1,0.206,262,3190,-1,39918,,,,,,,
,,1,-0.441,262,3190,-1,39919,,,,,,,
52.3684561,4.9043908,1,-0.478,262,3190,-1,39920,338,9,8,47,-61,14:59:57,854
,,7,-0.435,254,3191,2542,39921,,,,,,,
,,1,-0.7,254,3191,-1,39922,,,,,,,
,,1,-0.786,254,3191,-1,39923,,,,,,,
,,1,-0.544,254,3191,-1,39924,,,,,,,
,,1,-0.262,254,3191,-1,39925,,,,,,,
,,1,-0.482,254,3191,-1,39926,,,,,,,
,,1,-0.153,254,3191,-1,39927,,,,,,,
,,1,0.155,254,3191,-1,39928,,,,,,,
,,1,1.417,254,3191,-1,39929,,,,,,,
52.3684741,4.9043956,1,1.847,254,3191,-1,39930,28,4,8,47,-61,14:59:58,038
,,7,1.538,238,3192,2586,39931,,,,,,,
,,1,1.605,238,3192,-1,39932,,,,,,,
,,1,1.074,238,3192,-1,39933,,,,,,,
,,1,0.372,238,3192,-1,39934,,,,,,,
,,1,0.324,238,3192,-1,39935,,,,,,,
,,1,0.363,238,3192,-1,39936,,,,,,,
,,1,-0.131,238,3192,-1,39937,,,,,,,
,,1,-0.556,238,3192,-1,39938,,,,,,,
,,1,-0.855,238,3192,-1,39939,,,,,,,
,,7,-0.551,210,3193,2586,39940,,,,,-61,14:59:58,250
,,1,-0.599,210,3193,-1,39941,,,,,,,
,,1,-0.827,210,3193,-1,39942,,,,,,,
,,1,-0.644,210,3193,-1,39943,,,,,,,
,,1,0.045,210,3193,-1,39944,,,,,,,
,,1,0.84,210,3193,-1,39945,,,,,,,
,,1,1.079,210,3193,-1,39946,,,,,,,
,,1,0.577,210,3193,-1,39947,,,,,,,
,,1,0.253,210,3193,-1,39948,,,,,,,
,,1,0.182,210,3193,-1,39949,,,,,,,
,,1,0.589,210,3193,-1,39950,,,,,-61,14:59:58,450
,,1,1.422,210,3193,-1,39951,,,,,,,
,,7,1.304,259,3194,2608,39952,,,,,,,
,,1,0.32,259,3194,-1,39953,,,,,,,
,,1,0.673,259,3194,-1,39954,,,,,,,
,,1,0.294,259,3194,-1,39955,,,,,,,
,,1,-0.551,259,3194,-1,39956,,,,,,,
,,1,-0.578,259,3194,-1,39957,,,,,,,
,,7,-0.602,235,3195,2631,39958,,,,,,,
,,1,-0.353,235,3195,-1,39959,,,,,,,
52.3684741,4.9043956,1,-0.838,235,3195,-1,39960,28,4,8,47,-61,14:59:58,642
,,1,-1.206,235,3195,-1,39961,,,,,,,
,,1,-1.226,235,3195,-1,39962,,,,,,,
,,1,-0.01,235,3195,-1,39963,,,,,,,
,,1,1.274,235,3195,-1,39964,,,,,,,
,,1,2.263,235,3195,-1,39965,,,,,,,
,,7,1.424,228,3196,2727,39966,,,,,,,
,,1,0.549,228,3196,-1,39967,,,,,,,
,,1,0.961,228,3196,-1,39968,,,,,,,
,,1,0.292,228,3196,-1,39969,,,,,,,
52.3685032,4.9044435,1,0.886,228,3196,-1,39970,43,15,8,47,-61,14:59:58,848
,,1,0.537,228,3196,-1,39971,,,,,,,
,,1,0.281,228,3196,-1,39972,,,,,,,
,,1,-0.553,228,3196,-1,39973,,,,,,,
,,1,-0.132,228,3196,-1,39974,,,,,,,
,,1,-0.801,228,3196,-1,39975,,,,,,,
,,7,-1.174,198,3197,2752,39976,,,,,,,
,,1,-0.528,198,3197,-1,39977,,,,,,,
,,1,-0.232,198,3197,-1,39978,,,,,,,
,,1,-0.848,198,3197,-1,39979,,,,,,,
,,1,-0.63,198,3197,-1,39980,,,,,-59,14:59:59,050
,,1,-0.022,198,3197,-1,39981,,,,,,,
,,1,0.511,198,3197,-1,39982,,,,,,,
,,1,1.351,198,3197,-1,39983,,,,,,,
,,1,1.268,198,3197,-1,39984,,,,,,,
,,7,1.311,198,3198,2752,39985,,,,,,,
,,1,1.386,198,3198,-1,39986,,,,,,,
,,1,1.47,198,3198,-1,39987,,,,,,,
,,1,0.631,198,3198,-1,39988,,,,,,,
,,1,0.894,198,3198,-1,39989,,,,,,,
,,1,0.264,198,3198,-1,39990,,,,,-59,14:59:59,243
,,1,-0.091,198,3198,-1,39991,,,,,,,
,,1,-0.507,198,3198,-1,39992,,,,,,,
,,1,-0.489,198,3198,-1,39993,,,,,,,
,,7,-0.508,209,3199,2777,39994,,,,,,,
,,1,-0.751,209,3199,-1,39995,,,,,,,
,,1,-0.576,209,3199,-1,39996,,,,,,,
,,1,-0.678,209,3199,-1,39997,,,,,,,
,,1,0.0,209,3199,-1,39998,,,,,,,
,,1,0.801,209,3199,-1,39999,,,,,,,
52.3685032,4.9044435,1,1.178,209,3199,-1,40000,43,15,8,47,-59,14:59:59,456
,,1,1.326,209,3199,-1,40001,,,,,,,
,,7,0.729,196,3200,2884,40002,,,,,,,
,,1,0.891,196,3200,-1,40003,,,,,,,
,,1,0.878,196,3200,-1,40004,,,,,,,
,,1,1.421,196,3200,-1,40005,,,,,,,
,,1,2.022,196,3200,-1,40006,,,,,,,
,,1,0.127,196,3200,-1,40007,,,,,,,
,,1,-0.417,196,3200,-1,40008,,,,,,,
,,1,-0.262,196,3200,-1,40009,,,,,,,
,,1,-0.947,196,3200,-1,40010,,,,,-59,14:59:59,645
,,7,-1.157,249,3201,2912,40011,,,,,,,
,,1,-0.157,249,3201,-1,40012,,,,,,,
,,1,0.014,249,3201,-1,40013,,,,,,,
,,1,-0.313,249,3201,-1,40014,,,,,,,
,,1,-1.032,249,3201,-1,40015,,,,,,,
,,1,-0.645,249,3201,-1,40016,,,,,,,
,,1,0.284,249,3201,-1,40017,,,,,,,
,,1,0.639,249,3201,-1,40018,,,,,,,
,,1,0.481,249,3201,-1,40019,,,,,,,
52.3685032,4.9044435,1,0.946,249,3201,-1,40020,43,15,8,47,-59,14:59:59,843
,,1,1.074,249,3201,-1,40021,,,,,,,
,,7,1.688,258,3202,2752,40022,,,,,,,
,,1,1.197,258,3202,-1,40023,,,,,,,
,,1,0.24,258,3202,-1,40024,,,,,,,
,,1,-0.49,258,3202,-1,40025,,,,,,,
,,1,-0.511,258,3202,-1,40026,,,,,,,
,,1,-0.261,258,3202,-1,40027,,,,,,,
,,7,-0.548,232,3203,2777,40028,,,,,,,
,,1,-0.777,232,3203,-1,40029,,,,,,,
52.3685342,4.9045172,1,-0.4,232,3203,-1,40030,53,22,8,47,-59,15:00:00,052
,,1,-0.601,232,3203,-1,40031,,,,,,,
,,1,-1.133,232,3203,-1,40032,,,,,,,
,,1,-0.204,232,3203,-1,40033,,,,,,,
,,1,0.771,232,3203,-1,40034,,,,,,,
,,1,1.376,232,3203,-1,40035,,,,,,,
,,1,1.257,232,3203,-1,40036,,,,,,,
,,7,1.607,238,3204,2884,40037,,,,,,,
,,1,1.047,238,3204,-1,40038,,,,,,,
,,1,1.194,238,3204,-1,40039,,,,,,,
,,1,1.632,238,3204,-1,40040,,,,,-59,15:00:00,241
,,1,0.567,238,3204,-1,40041,,,,,,,
,,1,0.237,238,3204,-1,40042,,,,,,,
,,1,-0.482,238,3204,-1,40043,,,,,,,
,,1,-0.431,238,3204,-1,40044,,,,,,,
,,7,-1.08,247,3205,2912,40045,,,,,,,
,,1,-0.927,247,3205,-1,40046,,,,,,,
,,1,-0.202,247,3205,-1,40047,,,,,,,
,,1,-0.108,247,3205,-1,40048,,,,,,,
,,1,-0.286,247,3205,-1,40049,,,,,,,
,,1,-0.182,247,3205,-1,40050,,,,,-59,15:00:00,440
,,1,0.015,247,3205,-1,40051,,,,,,,
,,1,1.453,247,3205,-1,40052,,,,,,,
,,1,1.363,247,3205,-1,40053,,,,,,,
,,7,1.451,235,3206,2912,40054,,,,,,,
,,1,1.115,235,3206,-1,40055,,,,,,,
,,1,1.059,235,3206,-1,40056,,,,,,,
,,1,0.632,235,3206,-1,40057,,,,,,,
,,1,0.534,235,3206,-1,40058,,,,,,,
,,1,0.105,235,3206,-1,40059,,,,,,,
,,1,-0.325,235,3206,-1,40060,,,,,-61,15:00:00,659
,,1,-1.229,235,3206,-1,40061,,,,,,,
,,7,-1.07,217,3207,2912,40062,,,,,,,
,,1,-0.19,217,3207,-1,40063,,,,,,,
,,1,-0.354,217,3207,-1,40064,,,,,,,
,,1,-0.787,217,3207,-1,40065,,,,,,,
,,1,-0.414,217,3207,-1,40066,,,,,,,
,,1,0.375,217,3207,-1,40067,,,,,,,
,,1,0.897,217,3207,-1,40068,,,,,,,
,,1,1.588,217,3207,-1,40069,,,,,,,
52.3685342,4.9045172,7,0.847,221,3208,2941,40070,53,22,8,47,-61,15:00:00,844
,,1,0.832,221,3208,-1,40071,,,,,,,
,,1,0.498,221,3208,-1,40072,,,,,,,
,,1,0.553,221,3208,-1,40073,,,,,,,
,,1,0.129,221,3208,-1,40074,,,,,,,
,,1,1.243,221,3208,-1,40075,,,,,,,
,,1,0.256,221,3208,-1,40076,,,,,,,
,,1,-0.292,221,3208,-1,40077,,,,,,,
,,1,-1.165,221,3208,-1,40078,,,,,,,
,,7,-0.97,239,3209,3017,40079,,,,,,,
52.3685689,4.9045955,1,-0.385,239,3209,-1,40080,55,22,8,47,-61,15:00:01,040
,,1,-0.337,239,3209,-1,40081,,,,,,,
,,1,0.21,239,3209,-1,40082,,,,,,,
,,1,0.262,239,3209,-1,40083,,,,,,,
,,1,1.604,239,3209,-1,40084,,,,,,,
,,1,1.447,239,3209,-1,40085,,,,,,,
,,7,0.938,282,3210,3000,40086,,,,,,,
,,1,1.301,282,3210,-1,40087,,,,,,,
,,1,1.079,282,3210,-1,40088,,,,,,,
,,1,0.829,282,3210,-1,40089,,,,,,,
,,1,0.844,282,3210,-1,40090,,,,,-61,15:00:01,254
,,1,0.847,282,3210,-1,40091,,,,,,,
,,1,-0.352,282,3210,-1,40092,,,,,,,
,,1,0.373,282,3210,-1,40093,,,,,,,
,,1,-0.312,282,3210,-1,40094,,,,,,,
,,1,-0.66,282,3210,-1,40095,,,,,,,
,,7,-0.825,272,3211,3000,40096,,,,,,,
,,1,-0.379,272,3211,-1,40097,,,,,,,
,,1,0.15,272,3211,-1,40098,,,,,,,
,,1,-0.432,272,3211,-1,40099,,,,,,,
,,1,0.665,272,3211,-1,40100,,,,,-61,15:00:01,451
,,1,1.112,272,3211,-1,40101,,,,,,,
,,1,1.034,272,3211,-1,40102,,,,,,,
,,7,1.262,309,3212,3000,40103,,,,,,,
,,1,1.104,309,3212,-1,40104,,,,,,,
,,1,0.814,309,3212,-1,40105,,,,,,,
,,1,1.06,309,3212,-1,40106,,,,,,,
,,1,-0.208,309,3212,-1,40107,,,,,,,
,,1,-0.521,309,3212,-1,40108,,,,,,,
,,1,-0.736,309,3212,-1,40109,,,,,,,
52.3685689,4.9045955,7,-0.549,296,3213,3070,40110,55,22,8,47,-61,15:00:01,642
,,1,-0.966,296,3213,-1,40111,,,,,,,
,,1,-0.66,296,3213,-1,40112,,,,,,,
,,1,-0.023,296,3213,-1,40113,,,,,,,
,,1,0.498,296,3213,-1,40114,,,,,,,
,,1,0.165,296,3213,-1,40115,,,,,,,
,,1,0.41,296,3213,-1,40116,,,,,,,
,,1,1.479,296,3213,-1,40117,,,,,,,
,,1,1.06,296,3213,-1,40118,,,,,,,
,,7,0.786,321,3214,3097,40119,,,,,,,
52.3686007,4.9046759,1,1.463,321,3214,-1,40120,58,23,8,47,-61,15:00:01,857
,,1,1.016,321,3214,-1,40121,,,,,,,
,,1,0.491,321,3214,-1,40122,,,,,,,
,,1,0.068,321,3214,-1,40123,,,,,,,
,,1,-0.562,321,3214,-1,40124,,,,,,,
,,1,-0.08,321,3214,-1,40125,,,,,,,
,,7,-1.406,329,3215,3097,40126,,,,,,,
,,1,-1.372,329,3215,-1,40127,,,,,,,
,,1,-1.153,329,3215,-1,40128,,,,,,,
,,1,0.145,329,3215,-1,40129,,,,,,,
,,1,0.255,329,3215,-1,40130,,,,,-61,15:00:02,045
,,1,0.847,329,3215,-1,40131,,,,,,,
,,1,0.799,329,3215,-1,40132,,,,,,,
,,1,0.695,329,3215,-1,40133,,,,,,,
,,1,0.918,329,3215,-1,40134,,,,,,,
,,7,1.599,295,3216,3125,40135,,,,,,,
,,1,2.093,295,3216,-1,40136,,,,,,,
,,1,1.171,295,3216,-1,40137,,,,,,,
,,1,0.595,295,3216,-1,40138,,,,,,,
,,1,-0.401,295,3216,-1,40139,,,,,,,
52.3686007,4.9046759,1,0.312,295,3216,-1,40140,58,23,8,47,-61,15:00:02,238
,,1,0.633,295,3216,-1,40141,,,,,,,
,,1,-0.219,295,3216,-1,40142,,,,,,,
,,1,-1.001,295,3216,-1,40143,,,,,,,
,,7,-1.005,289,3217,3070,40144,,,,,,,
,,1,-0.745,289,3217,-1,40145,,,,,,,
,,1,-0.313,289,3217,-1,40146,,,,,,,
,,1,0.755,289,3217,-1,40147,,,,,,,
,,1,1.394,289,3217,-1,40148,,,,,,,
,,1,1.505,289,3217,-1,40149,,,,,,,
52.3686007,4.9046759,7,1.336,291,3218,3125,40150,58,23,8,47,-60,15:00:02,452
,,1,1.151,291,3218,-1,40151,,,,,,,
,,1,1.546,291,3218,-1,40152,,,,,,,
,,1,0.469,291,3218,-1,40153,,,,,,,
,,1,1.053,291,3218,-1,40154,,,,,,,
,,1,0.435,291,3218,-1,40155,,,,,,,
,,1,-0.353,291,3218,-1,40156,,,,,,,
,,1,-0.587,291,3218,-1,40157,,,,,,,
,,1,-0.709,291,3218,-1,40158,,,,,,,
,,7,0.02,324,3219,3181,40159,,,,,,,
52.3686007,4.9046759,1,0.038,324,3219,-1,40160,58,23,8,47,-60,15:00:02,647
,,1,-0.087,324,3219,-1,40161,,,,,,,
,,1,-0.188,324,3219,-1,40162,,,,,,,
,,1,0.145,324,3219,-1,40163,,,,,,,
,,1,1.105,324,3219,-1,40164,,,,,,,
,,1,0.773,324,3219,-1,40165,,,,,,,
,,1,0.83,324,3219,-1,40166,,,,,,,
,,7,1.443,361,3220,3097,40167,,,,,,,
,,1,1.358,361,3220,-1,40168,,,,,,,
,,1,0.687,361,3220,-1,40169,,,,,,,
,,1,1.243,361,3220,-1,40170,,,,,-60,15:00:02,841
,,1,-0.746,361,3220,-1,40171,,,,,,,
,,1,0.755,361,3220,-1,40172,,,,,,,
,,1,-1.018,361,3220,-1,40173,,,,,,,
,,7,-0.904,371,3221,3125,40174,,,,,,,
,,1,-0.912,371,3221,-1,40175,,,,,,,
,,1,-0.041,371,3221,-1,40176,,,,,,,
,,1,0.089,371,3221,-1,40177,,,,,,,
,,1,0.261,371,3221,-1,40178,,,,,,,
,,1,0.725,371,3221,-1,40179,,,,,,,
52.3686432,4.9047918,1,0.98,371,3221,-1,40180,59,27,8,47,-60,15:00:03,054
,,1,0.443,371,3221,-1,40181,,,,,,,
,,1,0.903,371,3221,-1,40182,,,,,,,
,,1,1.345,371,3221,-1,40183,,,,,,,
,,7,1.086,416,3222,3097,40184,,,,,,,
,,1,0.242,416,3222,-1,40185,,,,,,,
,,1,0.181,416,3222,-1,40186,,,,,,,
,,1,0.246,416,3222,-1,40187,,,,,,,
,,1,-0.749,416,3222,-1,40188,,,,,,,
,,7,-0.773,370,3223,3125,40189,,,,,,,
52.3686432,4.9047918,1,-0.896,370,3223,-1,40190,59,27,8,47,-60,15:00:03,251
,,1,-0.229,370,3223,-1,40191,,,,,,,
,,1,0.418,370,3223,-1,40192,,,,,,,
,,1,0.827,370,3223,-1,40193,,,,,,,
,,1,0.663,370,3223,-1,40194,,,,,,,
,,1,1.193,370,3223,-1,40195,,,,,,,
,,7,1.524,367,3224,3301,40196,,,,,,,
,,1,1.92,367,3224,-1,40197,,,,,,,
,,1,1.619,367,3224,-1,40198,,,,,,,
,,1,1.067,367,3224,-1,40199,,,,,,,
52.3686432,4.9047918,1,0.549,367,3224,-1,40200,59,27,8,47,-60,15:00:03,473
,,1,0.556,367,3224,-1,40201,,,,,,,
,,1,-0.055,367,3224,-1,40202,,,,,,,
,,1,0.487,367,3224,-1,40203,,,,,,,
,,1,-0.488,367,3224,-1,40204,,,,,,,
,,1,-0.166,367,3224,-1,40205,,,,,,,
,,1,0.051,367,3224,-1,40206,,,,,,,
,,7,-0.33,390,3225,3211,40207,,,,,,,
,,1,0.295,390,3225,-1,40208,,,,,,,
,,1,1.042,390,3225,-1,40209,,,,,,,
52.3686432,4.9047918,1,1.011,390,3225,-1,40210,59,27,8,47,-60,15:00:03,654
,,1,1.583,390,3225,-1,40211,,,,,,,
,,7,1.421,440,3226,3181,40212,,,,,,,
